Project_Name,Author,Commit_Date,Message,Repo_Path,Code_Churn,Local_Commit_Time,Avg_Complexity,Project_Age_(Years),Total_Commits,Sentiment,Negative Commit Percentage
ansible,chouseknecht,2015-09-30 17:36:17+00:00,"Replace categories with tags.

Also added --ignore-certs option for use with install and search commands. Helpful when
overriding server and server has self signed cert.",https://github.com/ansible/ansible,-1,2015-09-30 21:36:17+04:00,79.0,13.078713210130047,139,neutral,18.705035971223023
ansible,Ryan S. Brown,2015-10-15 17:35:07+00:00,"Document using the `raw` module to install a py2.X and simplejson

In the installation guide, the raw module is mentioned as an option for
installing Python or simplejson on managed nodes that don't have them.
This change adds an example for users that may already be familiar with
using ansible but are checking install docs because they don't know the
requirements for managed nodes, or are using a distribution that doesn't
include Python 2 by default.",https://github.com/ansible/ansible,4,2015-10-15 21:35:07+04:00,0.0,13.078713210130047,100,neutral,11.0
ansible,Lars Kellogg-Stedman,2015-10-16 15:17:58+00:00,"correct value of remote_user for local connections

When using 'local' connections, privilege escalation would fail if
ansible_ssh_user was in the current context to the same value as
become_user.

This commit ensures that for 'local' connections we reset remote_user to
the local username.

This fixes #12782.",https://github.com/ansible/ansible,6,2015-10-16 19:17:58+04:00,20.0,13.078713210130047,35,neutral,22.857142857142858
ansible,Matt Davis,2015-11-20 23:22:04+00:00,"Merge pull request #13212 from cchurch/recommended_pywinrm_version

Recommend using pywinrm >= 0.1.1 from PyPI instead of GitHub version.",https://github.com/ansible/ansible,0,2015-11-21 07:22:04+08:00,0.0,13.078713210130047,316,neutral,12.974683544303796
ansible,Hans-Joachim Kliemeck,2015-12-14 14:04:31+00:00,use default settings from ansible.cfg,https://github.com/ansible/ansible,0,2015-12-14 13:04:31-01:00,119.0,13.078713210130047,34,neutral,20.588235294117645
ansible,Matt Clay,2015-12-16 09:37:02+00:00,Test for filename option in apt_repository module.,https://github.com/ansible/ansible,42,2015-12-16 17:37:02+08:00,0.0,13.078713210130047,2541,neutral,14.757969303423849
ansible,Andrew Gaffney,2015-12-21 22:41:52+00:00,"Add 'filtered' stdout callback plugin

This plugin filters output for any task that is 'ok' or 'skipped'.
It works by subclassing the 'default' stdout callback plugin and
overriding certain functions. It will suppress display of the task
banner until there is a 'changed' or 'failed' result or an
unreachable host.",https://github.com/ansible/ansible,76,2015-12-21 22:41:52+00:00,13.0,13.078713210130047,48,neutral,16.666666666666664
ansible,Tobias Wolf,2016-01-21 16:35:40+00:00,"Avoid recursively checking JSON inventory for Unicode

by moving to en-bloc unicode conversion to act on scripts stdout

Both python-json and simplejson always return unicode strings when using
their loads() method on unicode strings. This is true at least since
2009. This makes checking each substring unnecessary, because we do not
need to recursively check the strings contained in the inventory dict
later one-by-one

This commit makes parsing of large dynamic inventory at least 2 seconds
faster.

cf: https://github.com/towolf/ansible-large-inventory-testcase",https://github.com/ansible/ansible,4,2016-01-21 15:35:40-01:00,36.0,13.078713210130047,23,neutral,21.73913043478261
ansible,Felix Fontein,2016-02-06 20:19:03+00:00,Allowing multiple tags to be specified in include's tags argument.,https://github.com/ansible/ansible,0,2016-02-06 19:19:03-01:00,134.0,13.078713210130047,683,neutral,13.177159590043924
ansible,Jason McKerr,2016-02-11 20:51:53+00:00,"Initial checkin of new roadmap file.  Currently encompasses 2.1 roadmap
and some community objectives.",https://github.com/ansible/ansible,98,2016-02-12 01:51:53+05:00,0.0,13.078713210130047,57,neutral,3.508771929824561
ansible,Evgeni Golov,2016-03-03 22:57:30+00:00,don't escape asterisks in parameter lists,https://github.com/ansible/ansible,0,2016-03-03 21:57:30-01:00,0.0,13.078713210130047,48,neutral,20.833333333333336
ansible,David Shrewsbury,2016-03-11 13:07:30+00:00,"Set type for OpenStack 'verify' param

The 'verify' param is a bool, so we don't want it to be an assumed
str.",https://github.com/ansible/ansible,0,2016-03-11 18:07:30+05:00,16.0,13.078713210130047,116,neutral,16.379310344827587
ansible,Rob White,2016-03-26 07:46:50+00:00,Add function to convert CamelCased key names to snake_names,https://github.com/ansible/ansible,21,2016-03-25 20:46:50-11:00,62.0,13.078713210130047,21,neutral,9.523809523809524
ansible,Nathaniel Case,2016-03-30 21:28:30+00:00,"Override params from environment variables, if set.

Fix a typo while I'm in the area.

Handle having None set in module.params more intelligently",https://github.com/ansible/ansible,22,2016-03-31 01:28:30+04:00,193.66666666666663,13.078713210130047,352,neutral,17.045454545454543
ansible,Adrian Likins,2016-04-03 01:01:13+00:00,"Fix galaxy roles_path cli usage.

If we specify a roles_path from the cli, use a
optparse action callback to make sure the roles_path
is set to a path list.

Fixes #15255",https://github.com/ansible/ansible,19,2016-04-03 05:01:13+04:00,84.5,13.078713210130047,245,neutral,21.63265306122449
ansible,Rob,2016-04-26 13:17:36+00:00,"Add shared functionality to return list of security group IDs from list of names (#15054)

* Add shared functionality to return list of security group IDs from list of security group names - this functionality can be used by nearly all ec2 modules

* Improved doc string for get_ec2_security_group_ids_from_names function",https://github.com/ansible/ansible,67,2016-04-26 17:17:36+04:00,88.0,13.078713210130047,54,neutral,7.4074074074074066
ansible,John R Barker,2016-05-03 18:18:48+00:00,"Track build times (#15708)

See if https://buildtimetrend.herokuapp.com/ gives us any extra insights
into how we can speed up builds",https://github.com/ansible/ansible,3,2016-05-04 01:18:48+07:00,0.0,13.078713210130047,426,neutral,15.727699530516432
ansible,Scott Butler,2016-05-06 17:35:46+00:00,Initial structural development draft of working with networking topic,https://github.com/ansible/ansible,200,2016-05-07 00:35:46+07:00,0.0,13.078713210130047,56,neutral,3.571428571428571
ansible,Ryan Brown,2016-05-25 22:01:21+00:00,"Merge pull request #15986 from dharmabumstead/devel

Incorporated additional tech review feedback.",https://github.com/ansible/ansible,28,2016-05-26 02:01:21+04:00,0.0,13.078713210130047,113,neutral,13.274336283185844
ansible,scottb,2016-06-09 18:31:46+00:00,"Merge pull request #16023 from jhawkesworth/add_fetch_to_windows_modules

[WIP]: A few ideas for updating the windows introduction.",https://github.com/ansible/ansible,10,2016-06-10 01:31:46+07:00,0.0,13.078713210130047,88,neutral,0.0
ansible,Pilou,2016-06-22 20:30:10+00:00,"Add python-passlib to docker images. (#16376)

Related to #16361",https://github.com/ansible/ansible,8,2016-06-23 03:30:10+07:00,0.0,13.078713210130047,144,neutral,20.13888888888889
ansible,s-hertel,2016-07-11 17:54:29+00:00,"Adding a test for GalaxyCLI and two methods on which it depends. Tes…  (#16651)

* Adding a test for GalaxyCLI and two methods on which it depends. Tests execute_info method.

*  Adding a test for GalaxyCLI and two methods on which it depends. Tests execute_remove method.

* Update test_galaxy.py

* Revising test for GalaxyCLI execute_remove.

* Removing mocks",https://github.com/ansible/ansible,79,2016-07-11 21:54:29+04:00,15.0,13.078713210130047,37,neutral,2.702702702702702
ansible,Senthil Kumar Ganesan,2016-08-17 01:27:54+00:00,Added Dell Networking Modules to the Roadmap,https://github.com/ansible/ansible,1,2016-08-17 08:27:54+07:00,0.0,13.078713210130047,53,neutral,5.660377358490567
ansible,Allen Sanabria,2016-08-30 21:34:31+00:00,"Include vars updated to work with directories (#17207)

* New features for include_vars

include_vars.py now allows you to include an entire directory and its nested directories of variable files.

Added Features..

* Ignore by default *.md, *.py, and *.pyc
* Ignore any list of files.
* Only include files nested by depth (default=unlimited)
* Match only files matching (valid regex)
* Sort files alphabetically and load in that order.
* Sort directories alphabetically and load in that order.

```
    - include_vars: 'vars/all.yml'

    - name: include all.yml
      include_vars:
        file: 'vars/all.yml'

    - name: include all yml files in vars/all and all nested directories
      include_vars:
        dir: 'vars/all'

    - name: include all yml files in vars/all and all nested directories and save the output in test.
      include_vars:
        dir: 'vars/all'
        name: test

    - name: include all yml files in vars/services
      include_vars:
        dir: 'vars/services'
        depth: 1

    - name: include only bastion.yml files
      include_vars:
        dir: 'vars'
        files_matching: 'bastion.yml'

    - name: include only all yml files exception bastion.yml
      include_vars:
        dir: 'vars'
        ignore_files: 'bastion.yml'
```

* Added whitelist for file extensisions (yaml, yml, json)

* Removed unit tests in favor of integration tests",https://github.com/ansible/ansible,336,2016-08-31 04:34:31+07:00,56.0,13.078713210130047,33,neutral,6.0606060606060606
ansible,Fabio Alessandro Locati,2016-08-31 14:39:51+00:00,Remove see also at the same page (#17317),https://github.com/ansible/ansible,-2,2016-08-31 12:39:51-02:00,0.0,13.078713210130047,159,neutral,4.40251572327044
ansible,Andrea Tartaglia,2016-08-31 15:07:13+00:00,Added allow_world_readable_tmpfiles in config #17013 (#17153),https://github.com/ansible/ansible,16,2016-08-31 13:07:13-02:00,0.0,13.078713210130047,41,neutral,7.317073170731707
ansible,jhawkesworth,2016-09-06 06:09:32+00:00,"add very basic tests of win_package, based on existing win_msi tests. (#17383)

* add very basic tests of win_package, based on existing win_msi tests.",https://github.com/ansible/ansible,88,2016-09-06 05:09:32-01:00,0.0,13.078713210130047,27,neutral,7.4074074074074066
ansible,Tom Melendez,2016-09-16 14:02:18+00:00,Changes to enable make gce to run.  Added sys import so libcloud error is displayed; renamed credentials keys in template file so they work properly with gce_credentials.py. (#16607),https://github.com/ansible/ansible,1,2016-09-16 18:02:18+04:00,6.0,13.078713210130047,33,neutral,3.0303030303030303
ansible,Gabriele,2016-09-21 09:35:56+00:00,Adding raw check to nxos.py (#17659),https://github.com/ansible/ansible,0,2016-09-21 13:35:56+04:00,55.0,13.078713210130047,46,neutral,4.3478260869565215
ansible,Ondra Machacek,2016-09-21 16:41:36+00:00,"Add oVirt support to `ansible/module_utils` module (#17364)

* Add oVirt utility module

This patch add oVirt utility module, which contains helper functions,
for oVirt modules and also shared documentation fragment for oVirt.

* Adjust to Python 2.4

* Fixups

* Add support for poll interval and fixes",https://github.com/ansible/ansible,628,2016-09-21 20:41:36+04:00,43.0,13.078713210130047,185,neutral,5.9459459459459465
ansible,Jordan Borean,2016-10-05 22:46:12+00:00,"Fix/windows documentation (#17851)

* Updated Windows documentation for more clarity on particular features like NTLM auth.",https://github.com/ansible/ansible,141,2016-10-06 02:46:12+04:00,0.0,13.078713210130047,733,neutral,8.049113233287859
ansible,Sam Doran,2016-10-12 18:03:42+00:00,Change ie to i.e. and add a bit more clarity,https://github.com/ansible/ansible,0,2016-10-12 22:03:42+04:00,0.0,13.078713210130047,468,neutral,12.393162393162394
ansible,Jasper Lievisse Adriaanse,2016-11-01 17:50:02+00:00,Implement basic DMI facts for OpenBSD,https://github.com/ansible/ansible,20,2016-11-01 21:50:02+04:00,895.0,13.078713210130047,30,neutral,3.333333333333333
ansible,Gonéri Le Bouder,2016-11-02 23:36:22+00:00,"drop duplicated section from CHANGELOG

This 2.1.2 section from the changelog was duplicated.

78a02555e5577162a02c1 was coming from extra 2.1.2 information but the section
was already here since 94a0d2afb4b7b74bb.",https://github.com/ansible/ansible,-14,2016-11-03 03:36:22+04:00,0.0,13.078713210130047,152,neutral,18.421052631578945
ansible,David Moreau Simard,2016-11-08 15:41:38+00:00,"Update the link to the os-client-config repository

This is a trivial change -- os-client-config has moved from /stackforge/ to /openstack/ a long time ago.",https://github.com/ansible/ansible,0,2016-11-08 20:41:38+05:00,39.0,13.078713210130047,39,neutral,2.564102564102564
ansible,Ganesh Nalawade,2016-11-18 10:50:39+00:00,Fix command typo in integration tests README file (#18539),https://github.com/ansible/ansible,0,2016-11-18 10:50:39+00:00,0.0,13.078713210130047,372,negative,15.32258064516129
ansible,Robert Estelle,2016-12-08 16:22:26+00:00,Remove incorrect executable permissions.,https://github.com/ansible/ansible,0,2016-12-08 21:22:26+05:00,0.0,13.078713210130047,25,neutral,16.0
ansible,Ash Wilson,2016-12-08 16:22:46+00:00,Another documentation commit.,https://github.com/ansible/ansible,-35,2016-12-08 21:22:46+05:00,138.0,13.078713210130047,30,neutral,10.0
ansible,whiter,2016-12-08 16:22:59+00:00,Added postgresql-license type,https://github.com/ansible/ansible,0,2016-12-08 21:22:59+05:00,143.0,13.078713210130047,28,neutral,3.571428571428571
ansible,Ricardo Carrillo Cruz,2016-12-08 16:24:13+00:00,"Allow passing domain name on os_server

A cloud admin can search domains, thus it should be possible
to pass a domain name, just like ids.",https://github.com/ansible/ansible,16,2016-12-08 21:24:13+05:00,18.0,13.078713210130047,244,neutral,28.688524590163933
ansible,Fabian von Feilitzsch,2016-12-08 16:24:17+00:00,make binds a list instead of a dict (to prevent overwriting when copying the same file to two places) (#2294),https://github.com/ansible/ansible,0,2016-12-08 21:24:17+05:00,320.0,13.078713210130047,25,neutral,12.0
ansible,GGabriele,2016-12-08 16:24:21+00:00,Addng nxos_feature,https://github.com/ansible/ansible,270,2016-12-08 21:24:21+05:00,32.0,13.078713210130047,118,neutral,5.932203389830509
ansible,Siva Popuri,2016-12-08 16:32:52+00:00,ansible modules for centurylink cloud are added,https://github.com/ansible/ansible,5392,2016-12-08 21:32:52+05:00,53.72727272727273,13.078713210130047,25,neutral,12.0
ansible,Eike Frost,2016-12-08 16:32:53+00:00,add zabbix proxy support to zabbix_host,https://github.com/ansible/ansible,27,2016-12-08 21:32:53+05:00,83.0,13.078713210130047,29,neutral,10.344827586206897
ansible,Baptiste Mille-Mathias,2016-12-08 16:33:46+00:00,"fix typo

conainerization => containerization",https://github.com/ansible/ansible,0,2016-12-08 21:33:46+05:00,77.0,13.078713210130047,37,neutral,13.513513513513514
